date,BY6616951,00388WAL5,ZK2432019,00440FAA2,0010EPAF5,00139PAA6,EC5379283,00182EBJ7,00182FBJ4,00182FBM7,00182EBM0,04685A3R0,04686E3X8,04685A2P5,04686E2R2,05964HAS4,06407EAE5,06407F2E1,13607HVE9,14913R2Q9,14912L6T3,14913UAE0,14913UAA8,BP4094119,AM6439740,AQ6089074,AZ1269218,18977W2A7,18977X2A5,18977W2C3,18977X2C1,65334HAA0,191216DD9,205887AF9,126149AD5,21688ABD3,247025AE9,656531AJ9,30040WAV0,BZ5735841,125581GX0,38141GES9,022249AU0,404280CF4,40428HA44,BT5886671,44920UAT5,45434M2A9,45434L2A1,46115HBM8,472319AE2,BR4616800,24422EUB3,24422EWL9,ZL3159429,49327V2B9,ZI8616628,BQ2936111,501955AD0,53944YAD5,548661AK3,61238QAA6,ZS5181574,55279HAQ3,58769JAQ0,ZF2198033,59217GER6,59217HDB0,59217GFR5,59217HEB9,60687YAD1,JK7097401,BK8837647,BP5437630,632525AY7,63253QAG9,636180BS9,64952WDS9,64952XDN8,65535HAQ2,656029AG0,BR3763231,656029AH8,BR3764569,66815L2F5,66815M2F3,66815L2K4,66815M2K2,AR7148604,674599DD4,74735K2B7,EJ5291327,686330AP6,698900AG2,6944PL2H1,6944PM2K2,717081DV2,74256LEH8,74256MEH6,74256LEP0,74256MEQ6,742718FG9,744330AA9,74531EAA0,759470AX5,AQ1070327,780082AH6,BR3379137,913017AT6,AU7892469,78520LAB6,BS3534952,82938NAH7,AP0442859,78392BAH0,ZF0967975,ZK3662838,ZI7501953,86563VBM0,71644EAE2,87020PAV9,ZK9217678,879385AD4,880451AV1,89114TZG0,891160TD5,ZK8284158,89236THX6,89236TJK2,89236TJW6,89236TLD5,89236TKR5,25468PDM5,902613BB3,92857WAB6,929089AB6,949746TB7,961214ET6,96122XAQ1,96122WAQ3,96122QAC7,96122FAC1,96122QAA1,96122FAA5,96122QAC7.1,96122FAC1.1,96122QAA1.1,96122FAA5.1
2025-06-12,99.929,99.556,99.556,119.357,107.137,109.461,109.461,97.638,97.638,91.503,91.503,100.899,100.899,95.15,95.15,101.285,96.757,96.757,96.807,96.243,97.89,100.342,100.079,97.335,99.331,98.843,96.359,96.147,96.147,92.668,92.668,118.141,92.379,102.88,104.11,101.271,106.365,108.792,100.167,101.544,103.244,102.539,105.468,100.824,101.404,96.605,96.605,93.129,93.129,96.567,103.469,96.695,97.207,97.673,101.521,95.895,100.967,85.129,85.129,98.847,106.587,105.241,99.185,97.055,100.25,100.25,96.163,96.163,101.098,101.098,99.122,99.122,88.18,88.664,88.664,101.579,101.099,84.584,84.584,92.574,95.701,95.701,84.006,84.006,96.04,96.04,99.946,99.946,99.322,109.203,98.683,98.683,93.455,107.006,91.227,91.227,98.501,85.039,85.039,96.331,96.331,97.79,93.682,105.828,97.724,97.724,96.133,96.133,106.302,99.649,99.649,97.089,97.892,97.892,102.143,102.143,100.391,102.937,102.937,103.072,101.069,101.069,114.945,107.112,96.148,100.354,100.354,85.272,96.784,86.508,101.401,99.391,97.365,99.922,107.411,99.065,111.433,87.838,99.979,99.979,101.875,101.875,100.889,100.889,101.875,101.875,100.889,100.889
2025-06-13,99.899,99.504,99.504,119.139,107.016,109.243,109.243,97.56,97.56,91.411,91.411,100.902,100.902,95.146,95.146,101.245,96.781,96.781,96.831,96.231,97.889,100.334,100.029,97.318,99.336,98.727,96.248,96.148,96.148,92.596,92.596,117.758,92.336,102.913,104.007,101.215,106.315,108.739,100.138,101.537,103.201,102.491,105.332,100.751,101.403,96.61,96.61,93.03,93.03,96.345,103.394,96.774,97.19,97.673,101.494,95.829,100.936,85.054,85.054,98.806,106.601,105.211,99.195,97.079,100.231,100.231,96.152,96.152,101.075,101.075,99.115,99.115,88.093,88.57,88.57,101.498,101.064,84.411,84.411,92.5,95.689,95.689,83.895,83.895,96.041,96.041,99.958,99.958,99.222,109.149,98.697,98.697,93.359,106.609,91.179,91.179,98.517,84.888,84.888,96.343,96.343,97.748,93.582,105.802,97.632,97.632,96.116,96.116,106.199,99.66,99.66,97.052,97.86,97.86,102.073,102.073,100.269,102.891,102.891,103.022,101.03,101.03,114.801,107.165,96.186,100.348,100.348,85.203,96.817,86.375,101.381,99.03,97.373,99.952,107.226,99.08,111.301,87.752,99.901,99.901,101.807,101.807,100.808,100.808,101.807,101.807,100.808,100.808
2025-06-16,99.854,99.539,99.539,119.373,107.315,109.572,109.572,97.664,97.664,91.541,91.541,100.903,100.903,95.135,95.135,101.271,96.795,96.795,96.827,96.216,97.883,100.328,99.992,97.322,99.364,98.708,96.405,96.175,96.175,92.708,92.708,118.102,92.37,102.874,104.082,101.22,106.298,108.863,100.146,101.535,103.307,102.476,105.318,100.837,101.379,96.629,96.629,93.168,93.168,96.422,103.427,96.752,97.234,97.887,101.512,95.986,100.953,85.189,85.189,98.797,106.688,105.272,99.269,97.075,100.248,100.248,96.155,96.155,101.179,101.179,99.132,99.132,88.199,88.742,88.742,101.59,101.009,84.507,84.507,92.56,95.689,95.689,84.093,84.093,96.056,96.056,99.972,99.972,99.406,109.251,98.663,98.663,93.634,106.777,91.128,91.128,98.498,84.868,84.868,96.37,96.37,97.784,93.704,105.794,97.638,97.638,96.133,96.133,106.339,99.675,99.675,97.175,97.868,97.868,102.191,102.191,100.204,102.974,102.974,103.055,101.012,101.012,114.866,107.094,96.163,100.353,100.353,85.335,96.786,86.426,101.383,99.309,97.354,99.977,107.486,99.045,111.459,87.853,99.986,99.986,101.927,101.927,100.87,100.87,101.927,101.927,100.87,100.87
2025-06-17,99.913,99.557,99.557,119.26,107.205,109.52,109.52,97.679,97.679,91.557,91.557,100.918,100.918,95.159,95.159,101.261,96.821,96.821,96.846,96.271,97.9,100.34,100.011,97.361,99.383,98.733,96.418,96.217,96.217,92.719,92.719,118.094,92.391,102.88,104.018,101.228,106.332,108.79,100.144,101.54,103.278,102.489,105.309,100.829,101.365,96.651,96.651,93.197,93.197,96.396,103.429,96.763,97.227,97.887,101.528,95.985,100.956,85.218,85.218,98.821,106.62,105.23,99.274,97.184,100.249,100.249,96.19,96.19,101.174,101.174,99.144,99.144,88.217,88.757,88.757,101.586,101.037,84.549,84.549,92.605,95.744,95.744,84.206,84.206,96.073,96.073,99.99,99.99,99.43,109.356,98.65,98.65,93.665,106.802,91.153,91.153,98.509,84.918,84.918,96.402,96.402,97.802,93.7,105.816,97.671,97.671,96.161,96.161,106.328,99.693,99.693,97.226,97.89,97.89,102.208,102.208,100.261,103.041,103.041,103.075,101.023,101.023,114.69,107.052,96.219,100.355,100.355,85.341,96.878,86.522,101.395,99.267,97.397,99.979,107.481,99.049,111.468,87.852,99.995,99.995,101.926,101.926,100.884,100.884,101.926,101.926,100.884,100.884
2025-06-18,99.919,99.637,99.637,119.082,107.606,109.639,109.639,97.735,97.735,91.698,91.698,100.967,100.967,95.213,95.213,101.35,96.901,96.901,96.903,96.344,97.953,100.407,100.068,97.414,99.446,98.825,96.53,96.268,96.268,92.842,92.842,118.162,92.49,102.906,103.937,101.288,106.459,108.965,100.159,101.569,103.371,102.546,105.348,100.969,101.448,96.722,96.722,93.333,93.333,96.492,103.583,96.765,97.359,98.016,101.604,96.116,100.999,85.361,85.361,98.873,106.803,105.287,99.396,97.258,100.304,100.304,96.269,96.269,101.262,101.262,99.179,99.179,88.352,88.933,88.933,101.7,101.068,84.759,84.759,92.753,95.78,95.78,84.353,84.353,96.174,96.174,100.096,100.096,99.531,109.489,98.724,98.724,93.83,107.359,91.291,91.291,98.57,85.129,85.129,96.477,96.477,97.896,93.854,105.917,97.769,97.769,96.27,96.27,106.275,99.856,99.856,97.278,97.992,97.992,102.277,102.277,100.279,103.144,103.144,103.06,101.046,101.046,114.741,107.265,96.278,100.393,100.393,85.477,96.922,86.76,101.438,99.423,97.413,100.001,107.504,99.083,111.496,88.025,100.119,100.119,102.02,102.02,100.965,100.965,102.02,102.02,100.965,100.965
2025-06-20,99.961,99.741,99.741,119.33,107.803,109.835,109.835,97.855,97.855,91.893,91.893,101.02,101.02,95.283,95.283,101.419,96.972,96.972,96.935,96.381,98.016,100.478,100.059,97.383,99.527,98.922,96.648,96.307,96.307,92.995,92.995,118.29,92.548,102.836,104.058,101.366,106.583,109.076,100.177,101.59,103.441,102.594,105.363,101.136,101.512,96.808,96.808,93.531,93.531,96.664,103.425,96.773,97.391,98.129,101.725,96.192,101.055,85.44,85.44,98.947,106.92,105.385,99.487,97.378,100.393,100.393,96.394,96.394,101.391,101.391,99.171,99.171,88.576,89.127,89.127,101.846,101.124,84.941,84.941,92.892,95.865,95.865,84.614,84.614,96.239,96.239,100.197,100.197,99.667,109.81,98.756,98.756,94.016,107.522,91.51,91.51,98.545,85.438,85.438,96.541,96.541,97.939,94.052,105.973,97.875,97.875,96.333,96.333,106.308,99.885,99.885,97.345,98.086,98.086,102.433,102.433,100.37,103.259,103.259,103.143,101.084,101.084,114.941,107.352,96.319,100.435,100.435,85.713,96.856,86.937,101.522,99.605,97.461,100.005,107.682,99.09,111.675,88.209,100.248,100.248,102.165,102.165,101.104,101.104,102.165,102.165,101.104,101.104
2025-06-23,99.988,99.928,99.928,119.494,107.898,110.18,110.18,97.967,97.967,91.915,91.915,101.099,101.099,95.427,95.427,101.465,97.045,97.045,96.993,96.483,98.043,100.513,100.078,97.418,99.58,99.021,96.853,96.384,96.384,93.255,93.255,118.683,92.694,102.915,104.059,101.439,106.73,109.182,100.209,101.675,103.54,102.698,105.485,101.412,101.57,96.877,96.877,93.717,93.717,96.898,103.555,96.777,97.532,98.537,101.828,96.448,101.102,85.747,85.747,99.025,107.105,105.441,99.641,97.489,100.447,100.447,96.49,96.49,101.642,101.642,99.203,99.203,88.695,89.362,89.362,102.026,101.139,85.08,85.08,93.133,95.931,95.931,84.853,84.853,96.317,96.317,100.285,100.285,99.782,110.094,98.868,98.868,94.311,108.03,91.666,91.666,98.629,85.701,85.701,96.617,96.617,98.034,94.314,106.084,97.973,97.973,96.393,96.393,106.445,100.053,100.053,97.405,98.092,98.092,102.628,102.628,100.495,103.458,103.458,103.152,101.094,101.094,115.328,107.486,96.394,100.462,100.462,85.974,96.929,87.221,101.556,99.994,97.492,100.004,108.003,99.109,111.937,88.527,100.407,100.407,102.377,102.377,101.223,101.223,102.377,102.377,101.223,101.223
2025-06-24,100.103,100.005,100.005,119.372,107.809,110.152,110.152,98.005,98.005,92.027,92.027,101.097,101.097,95.416,95.416,101.481,97.07,97.07,96.986,96.46,98.035,100.519,100.115,97.423,99.621,99.071,96.903,96.401,96.401,93.239,93.239,118.698,92.67,102.925,103.992,101.444,106.672,109.18,100.227,101.685,103.534,102.676,105.411,101.444,101.55,96.906,96.906,93.787,93.787,97.167,103.562,96.885,97.554,98.476,101.885,96.44,101.109,85.852,85.852,99.031,107.102,105.444,99.696,97.518,100.458,100.458,96.521,96.521,101.635,101.635,99.243,99.243,88.785,89.386,89.386,102.039,101.071,85.165,85.165,93.149,95.959,95.959,84.885,84.885,96.353,96.353,100.273,100.273,99.809,110.128,98.927,98.927,94.307,108.146,91.675,91.675,98.587,85.762,85.762,96.615,96.615,98.016,94.264,106.076,97.987,97.987,96.423,96.423,106.566,100.07,100.07,97.433,98.154,98.154,102.66,102.66,100.625,103.475,103.475,103.13,101.078,101.078,115.328,107.531,96.399,100.484,100.484,85.991,96.973,87.183,101.545,99.964,97.545,99.995,107.969,99.128,111.957,88.553,100.413,100.413,102.418,102.418,101.27,101.27,102.418,102.418,101.27,101.27
2025-06-25,100.139,100.148,100.148,119.562,108.052,110.553,110.553,98.169,98.169,92.277,92.277,101.194,101.194,95.535,95.535,101.537,97.168,97.168,97.013,96.511,98.082,100.617,100.143,97.555,99.72,99.199,97.155,96.49,96.49,93.443,93.443,119.015,92.762,103.048,104.108,101.521,106.863,109.441,100.237,101.797,103.704,102.804,105.57,101.743,101.642,96.992,96.992,94.002,94.002,97.247,103.6,96.821,97.66,98.736,102.035,96.585,101.181,86.045,86.045,99.117,107.329,105.563,99.894,97.532,100.55,100.55,96.587,96.587,101.843,101.843,99.279,99.279,89.05,89.76,89.76,102.254,101.139,85.423,85.423,93.518,96.011,96.011,85.141,85.141,96.423,96.423,100.399,100.399,99.968,110.33,99.036,99.036,94.586,108.505,91.814,91.814,98.587,85.972,85.972,96.641,96.641,98.106,94.594,106.235,98.137,98.137,96.481,96.481,106.725,100.283,100.283,97.519,98.274,98.274,102.863,102.863,100.655,103.681,103.681,103.189,101.114,101.114,115.682,107.687,96.45,100.541,100.541,86.265,96.993,87.34,101.614,100.235,97.55,100.018,108.282,99.165,112.283,88.802,100.581,100.581,102.664,102.664,101.448,101.448,102.664,102.664,101.448,101.448
2025-06-26,100.161,100.048,100.048,119.434,107.785,110.37,110.37,98.109,98.109,92.191,92.191,101.154,101.154,95.522,95.522,101.595,97.135,97.135,97.05,96.537,98.081,100.586,100.123,97.546,99.697,99.185,97.042,96.493,96.493,93.371,93.371,118.897,92.708,102.998,104.011,101.47,106.812,109.273,100.185,101.756,103.694,102.741,105.501,101.532,101.59,96.985,96.985,93.906,93.906,97.147,103.558,96.832,97.634,98.586,102.048,96.507,101.155,85.906,85.906,99.092,107.248,105.475,99.815,97.559,100.516,100.516,96.61,96.61,101.752,101.752,99.272,99.272,88.91,89.65,89.65,102.134,101.084,85.328,85.328,93.312,96.036,96.036,85.0,85.0,96.413,96.413,100.36,100.36,99.924,110.0,99.01,99.01,94.546,108.363,91.848,91.848,98.65,85.939,85.939,96.678,96.678,98.105,94.392,106.18,98.116,98.116,96.472,96.472,106.623,100.191,100.191,97.489,98.278,98.278,102.746,102.746,100.833,103.599,103.599,103.18,101.104,101.104,115.553,107.567,96.473,100.521,100.521,86.172,97.016,87.224,101.579,100.152,97.526,100.056,108.028,99.158,112.11,88.641,100.481,100.481,102.525,102.525,101.318,101.318,102.525,102.525,101.318,101.318
2025-06-27,100.112,99.98,99.98,119.553,108.596,110.899,110.899,98.136,98.136,92.351,92.351,101.22,101.22,95.627,95.627,101.65,97.208,97.208,97.069,96.599,98.138,100.656,100.082,97.583,99.764,99.233,97.13,96.571,96.571,93.505,93.505,119.13,92.82,103.068,104.073,101.564,106.909,109.402,100.231,101.842,103.803,102.807,105.583,101.659,101.687,97.061,97.061,94.048,94.048,97.263,103.687,96.912,97.687,98.99,102.095,96.684,101.219,86.052,86.052,99.15,107.316,105.604,99.877,97.686,100.593,100.593,96.693,96.693,101.971,101.971,99.304,99.304,89.03,89.801,89.801,102.268,101.137,85.468,85.468,93.476,96.081,96.081,85.108,85.108,96.491,96.491,100.499,100.499,100.022,110.181,98.983,98.983,94.77,108.932,91.948,91.948,98.653,86.077,86.077,96.735,96.735,98.17,94.507,106.322,98.19,98.19,96.528,96.528,106.792,100.27,100.27,97.558,98.373,98.373,102.864,102.864,100.811,103.821,103.821,103.214,101.093,101.093,115.816,107.667,96.54,100.537,100.537,86.303,97.055,87.52,101.644,100.509,97.586,100.058,108.533,99.147,112.39,88.803,100.586,100.586,102.618,102.618,101.375,101.375,102.618,102.618,101.375,101.375
2025-06-30,100.241,99.907,99.907,119.701,108.59,110.831,110.831,98.053,98.053,92.211,92.211,101.147,101.147,95.549,95.549,101.624,97.139,97.139,97.099,96.548,98.102,100.585,100.077,97.549,99.682,99.123,97.027,96.508,96.508,93.352,93.352,119.107,92.762,102.982,103.974,101.484,106.845,109.223,100.191,101.743,103.707,102.755,105.481,101.674,101.631,96.982,96.982,93.94,93.94,97.098,103.574,96.865,97.622,98.976,102.027,96.572,101.154,85.895,85.895,99.053,107.226,105.508,99.781,97.648,100.554,100.554,96.623,96.623,101.768,101.768,99.274,99.274,88.878,89.637,89.637,102.147,101.085,85.354,85.354,93.307,96.03,96.03,84.931,84.931,96.392,96.392,100.398,100.398,99.93,110.123,99.102,99.102,94.736,108.843,91.764,91.764,98.672,86.002,86.002,96.69,96.69,98.137,94.38,106.162,98.102,98.102,96.481,96.481,106.706,100.216,100.216,97.486,98.285,98.285,102.761,102.761,100.931,103.54,103.54,103.188,101.06,101.06,115.715,107.529,96.513,100.454,100.454,86.234,97.042,87.475,101.597,100.46,97.583,100.051,108.462,99.208,112.166,88.705,100.455,100.455,102.406,102.406,101.275,101.275,102.406,102.406,101.275,101.275
2025-07-01,100.207,99.965,99.965,119.725,108.44,110.755,110.755,98.022,98.022,92.166,92.166,101.146,101.146,95.561,95.561,101.625,97.132,97.132,97.08,96.544,98.088,100.601,100.09,97.578,99.673,99.094,96.921,96.508,96.508,93.358,93.358,119.016,92.778,103.022,104.106,101.502,106.825,109.317,100.203,101.756,103.724,102.795,105.491,101.597,101.652,96.941,96.941,93.822,93.822,97.359,103.586,96.918,97.575,98.873,101.935,96.552,101.076,85.775,85.775,99.06,107.129,105.507,99.657,97.702,100.563,100.563,96.598,96.598,101.782,101.782,99.274,99.274,88.922,89.525,89.525,102.047,101.12,85.251,85.251,93.242,96.014,96.014,84.784,84.784,96.394,96.394,100.371,100.371,99.903,110.247,99.068,99.068,94.703,109.272,91.74,91.74,98.681,85.882,85.882,96.663,96.663,98.111,94.279,106.033,98.067,98.067,96.472,96.472,106.84,100.172,100.172,97.509,98.237,98.237,102.682,102.682,100.791,103.489,103.489,103.242,101.027,101.027,115.681,107.454,96.519,100.461,100.461,86.215,97.026,87.341,101.597,100.388,97.586,100.031,108.333,99.216,112.176,88.64,100.407,100.407,102.327,102.327,101.249,101.249,102.327,102.327,101.249,101.249
2025-07-02,100.201,99.856,99.856,119.449,108.266,110.44,110.44,97.89,97.89,91.97,91.97,101.035,101.035,95.498,95.498,101.432,96.927,96.927,97.085,96.537,98.054,100.473,100.054,97.728,99.513,98.933,96.633,96.507,96.507,93.182,93.182,118.428,92.708,102.878,103.991,101.381,106.727,109.028,100.173,101.664,103.549,102.653,105.36,101.412,101.528,96.788,96.788,93.617,93.617,97.179,103.431,96.908,97.461,98.608,101.771,96.504,100.961,85.561,85.561,98.991,106.935,105.34,99.623,97.577,100.459,100.459,96.535,96.535,101.59,101.59,99.233,99.233,88.72,89.428,89.428,101.849,101.01,85.067,85.067,93.111,96.026,96.026,84.737,84.737,96.341,96.341,100.243,100.243,99.675,110.334,98.685,98.685,94.409,108.693,91.681,91.681,98.68,85.93,85.93,96.66,96.66,98.07,94.126,105.813,97.927,97.927,96.406,96.406,106.588,100.07,100.07,97.25,98.076,98.076,102.517,102.517,100.75,103.257,103.257,103.241,100.99,100.99,115.396,107.282,96.503,100.376,100.376,86.006,97.02,87.213,101.495,100.073,97.602,100.005,108.112,99.149,111.892,88.388,100.237,100.237,102.104,102.104,101.132,101.132,102.104,102.104,101.132,101.132
2025-07-03,100.176,99.802,99.802,119.411,107.594,109.975,109.975,97.794,97.794,91.686,91.686,101.002,101.002,95.425,95.425,101.368,96.901,96.901,97.042,96.483,98.022,100.435,100.022,97.767,99.481,98.9,96.568,96.477,96.477,93.101,93.101,118.115,92.602,102.888,103.901,101.298,106.804,108.96,100.099,101.655,103.477,102.579,105.214,101.232,101.491,96.763,96.763,93.484,93.484,97.024,103.313,96.893,97.374,98.184,101.699,96.418,100.941,85.416,85.416,98.964,106.802,105.321,99.589,97.45,100.426,100.426,96.529,96.529,101.452,101.452,99.232,99.232,88.597,89.312,89.312,101.691,100.953,84.904,84.904,92.954,95.998,95.998,84.62,84.62,96.295,96.295,100.204,100.204,99.644,110.082,99.135,99.135,94.223,108.463,91.526,91.526,98.675,85.711,85.711,96.652,96.652,97.959,94.009,105.771,97.884,97.884,96.378,96.378,106.503,99.897,99.897,97.312,98.027,98.027,102.369,102.369,100.653,103.251,103.251,103.198,100.985,100.985,115.131,107.172,96.478,100.376,100.376,85.811,97.072,86.986,101.459,99.698,97.557,99.989,107.719,99.159,111.738,88.209,100.192,100.192,102.033,102.033,101.084,101.084,102.033,102.033,101.084,101.084
2025-07-07,100.106,99.75,99.75,119.468,107.486,109.796,109.796,97.809,97.809,91.675,91.675,101.005,101.005,95.446,95.446,101.354,96.921,96.921,97.04,96.502,98.01,100.424,100.037,97.576,99.485,98.91,96.548,96.487,96.487,93.085,93.085,118.009,92.574,102.905,103.966,101.311,106.796,108.932,100.107,101.662,103.459,102.554,105.199,101.193,101.521,96.779,96.779,93.464,93.464,96.96,103.347,96.938,97.342,98.061,101.724,96.506,100.942,85.412,85.412,98.965,106.784,105.308,99.681,97.489,100.44,100.44,96.54,96.54,101.392,101.392,99.236,99.236,88.524,89.25,89.25,101.646,100.823,84.889,84.889,92.891,96.024,96.024,84.519,84.519,96.293,96.293,100.203,100.203,99.662,109.896,98.78,98.78,94.17,108.515,91.538,91.538,98.653,85.611,85.611,96.679,96.679,97.935,93.909,105.867,97.958,97.958,96.402,96.402,106.392,99.878,99.878,97.321,98.057,98.057,102.36,102.36,100.606,103.277,103.277,103.206,100.973,100.973,115.026,107.041,96.5,100.368,100.368,85.711,97.05,86.842,101.456,99.577,97.568,100.005,107.583,99.176,111.615,88.153,100.167,100.167,102.018,102.018,101.011,101.011,102.018,102.018,101.011,101.011
2025-07-08,100.202,99.803,99.803,119.592,107.933,110.166,110.166,97.917,97.917,91.893,91.893,101.065,101.065,95.505,95.505,101.403,96.976,96.976,97.081,96.549,98.063,100.488,100.039,97.639,99.552,99.01,96.791,96.509,96.509,93.248,93.248,118.387,92.635,102.909,103.966,101.366,106.862,109.045,100.144,101.682,103.622,102.621,105.317,101.439,101.543,96.839,96.839,93.663,93.663,97.204,103.414,96.945,97.466,98.496,101.776,96.609,100.994,85.63,85.63,98.996,106.928,105.309,99.79,97.558,100.498,100.498,96.569,96.569,101.563,101.563,99.226,99.226,88.735,89.433,89.433,101.845,100.748,85.12,85.12,93.065,96.051,96.051,84.784,84.784,96.384,96.384,100.305,100.305,99.778,110.132,98.87,98.87,94.618,108.75,91.651,91.651,98.644,85.885,85.885,96.691,96.691,97.983,94.158,105.819,98.054,98.054,96.377,96.377,106.556,100.0,100.0,97.346,98.142,98.142,102.536,102.536,100.63,103.332,103.332,103.22,101.013,101.013,115.319,107.216,96.531,100.403,100.403,85.965,97.067,87.245,101.514,99.938,97.609,99.98,108.062,99.156,111.698,88.42,100.299,100.299,102.204,102.204,101.125,101.125,102.204,102.204,101.125,101.125
2025-07-09,100.187,99.806,99.806,119.709,107.881,110.144,110.144,97.879,97.879,91.82,91.82,101.043,101.043,95.463,95.463,101.391,96.968,96.968,97.043,96.529,98.029,100.468,100.045,97.621,99.524,98.959,96.758,96.491,96.491,93.196,93.196,118.288,92.665,102.916,104.214,101.348,106.786,109.027,100.161,101.651,103.623,102.605,105.256,101.37,101.509,96.808,96.808,93.644,93.644,97.133,103.371,96.987,97.438,98.383,101.722,96.546,100.958,85.546,85.546,98.97,106.959,105.273,99.777,97.444,100.476,100.476,96.554,96.554,101.558,101.558,99.225,99.225,88.699,89.276,89.276,101.8,100.747,85.063,85.063,93.022,96.033,96.033,84.682,84.682,96.324,96.324,100.319,100.319,99.715,109.996,98.838,98.838,94.484,108.563,91.614,91.614,98.63,85.834,85.834,96.675,96.675,97.953,94.115,105.808,98.004,98.004,96.382,96.382,106.564,99.999,99.999,97.341,98.117,98.117,102.478,102.478,100.563,103.295,103.295,103.241,100.985,100.985,115.279,107.236,96.515,100.399,100.399,86.0,97.068,87.141,101.494,99.868,97.572,99.987,108.012,99.164,111.673,88.327,100.249,100.249,102.145,102.145,101.065,101.065,102.145,102.145,101.065,101.065
2025-07-10,100.164,99.785,99.785,119.646,107.489,109.765,109.765,97.845,97.845,91.714,91.714,101.032,101.032,95.462,95.462,101.341,96.959,96.959,97.072,96.559,98.046,100.458,100.032,97.644,99.497,98.922,96.763,96.51,96.51,93.108,93.108,118.008,92.614,102.849,104.13,101.308,106.706,108.929,100.107,101.659,103.524,102.53,105.242,101.189,101.464,96.81,96.81,93.505,93.505,96.983,103.301,96.923,97.374,98.031,101.69,96.34,100.936,85.415,85.415,98.958,106.784,105.241,99.706,97.556,100.444,100.444,96.559,96.559,101.444,101.444,99.238,99.238,88.552,89.153,89.153,101.64,100.688,84.925,84.925,92.845,96.065,96.065,84.437,84.437,96.332,96.332,100.254,100.254,99.693,109.783,98.84,98.84,94.466,108.261,91.572,91.572,98.651,85.615,85.615,96.696,96.696,97.943,93.94,105.787,98.009,98.009,96.41,96.41,106.445,99.912,99.912,97.34,98.067,98.067,102.33,102.33,100.507,103.228,103.228,103.182,100.989,100.989,115.124,107.056,96.518,100.38,100.38,85.806,97.083,86.825,101.413,99.479,97.579,99.973,107.374,99.149,111.545,88.139,100.168,100.168,102.02,102.02,101.027,101.027,102.02,102.02,101.027,101.027
2025-07-11,100.268,99.758,99.758,119.362,107.349,109.681,109.681,97.818,97.818,91.654,91.654,101.01,101.01,95.526,95.526,101.317,96.953,96.953,97.099,96.571,98.041,100.453,100.033,97.614,99.476,98.897,96.732,96.499,96.499,93.068,93.068,117.849,92.574,102.927,104.191,101.296,106.663,108.856,100.135,101.599,103.534,102.535,105.194,101.154,101.435,96.839,96.839,93.49,93.49,96.899,103.276,96.968,97.345,97.899,101.666,96.243,100.925,85.292,85.292,98.935,106.705,105.227,99.721,97.525,100.445,100.445,96.552,96.552,101.405,101.405,99.295,99.295,88.494,89.117,89.117,101.656,100.662,84.849,84.849,92.817,96.071,96.071,84.175,84.175,96.285,96.285,100.296,100.296,99.669,109.693,98.755,98.755,94.187,108.212,91.572,91.572,98.637,85.516,85.516,96.727,96.727,97.946,93.97,105.822,97.995,97.995,96.408,96.408,106.375,99.961,99.961,97.341,98.071,98.071,102.297,102.297,100.477,103.214,103.214,103.193,100.98,100.98,115.008,107.027,96.514,100.372,100.372,85.764,97.114,86.756,101.418,99.313,97.612,99.982,107.254,99.166,111.415,88.082,100.149,100.149,101.983,101.983,101.009,101.009,101.983,101.983,101.009,101.009
2025-07-14,100.183,99.667,99.667,119.541,107.059,109.452,109.452,97.787,97.787,91.615,91.615,100.968,100.968,95.456,95.456,101.237,96.928,96.928,97.055,96.515,98.019,100.348,100.015,97.705,99.424,98.818,96.624,96.468,96.468,92.918,92.918,117.517,92.491,102.877,104.104,101.242,106.617,108.799,100.121,101.573,103.397,102.492,105.067,100.983,101.405,96.787,96.787,93.388,93.388,96.824,103.213,96.941,97.275,97.674,101.623,96.316,100.89,85.101,85.101,98.897,106.517,105.189,99.703,97.582,100.427,100.427,96.494,96.494,101.345,101.345,99.248,99.248,88.311,88.901,88.901,101.467,100.637,84.678,84.678,92.638,96.051,96.051,84.06,84.06,96.258,96.258,100.231,100.231,99.57,109.424,98.782,98.782,94.146,108.069,91.486,91.486,98.656,85.349,85.349,96.695,96.695,97.872,93.819,105.773,97.941,97.941,96.379,96.379,106.302,99.934,99.934,97.307,98.018,98.018,102.175,102.175,100.469,103.118,103.118,103.133,100.97,100.97,114.815,106.797,96.473,100.337,100.337,85.668,97.08,86.565,101.353,99.076,97.572,99.962,107.054,99.152,111.387,87.857,100.099,100.099,101.831,101.831,100.915,100.915,101.831,101.831,100.915,100.915
